Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
ECTA.S4A1V,2006.03,53.9,,F,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean transaction value,Value ($),,
ECTA.S4A1V,2007.03,54.5,,F,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean transaction value,Value ($),,
ECTA.S4A1V,2008.03,54,,F,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean transaction value,Value ($),,
ECTA.S4A1V,2009.03,53,,F,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean transaction value,Value ($),,
ECTA.S4A1V,2010.03,51.3,,F,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean transaction value,Value ($),,
ECTA.S4A1V,2011.03,50.9,,F,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean transaction value,Value ($),,
ECTA.S4A1V,2012.03,51.5,,F,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean transaction value,Value ($),,
ECTA.S4A1V,2013.03,51.3,,F,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean transaction value,Value ($),,
ECTA.S4A1V,2014.03,51.3,,F,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean transaction value,Value ($),,
ECTA.S4A1V,2015.03,50.7,,F,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean transaction value,Value ($),,
ECTA.S4A1V,2016.03,50.5,,F,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean transaction value,Value ($),,
ECTA.S4A1V,2017.03,50,,F,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean transaction value,Value ($),,
ECTA.S4A1V,2018.03,50,,F,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean transaction value,Value ($),,
ECTA.S4A1V,2019.03,49.8,,F,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean transaction value,Value ($),,
ECTA.S4A1V,2020.03,50.1,,F,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean transaction value,Value ($),,
ECTA.S4A1V,2021.03,51.9,,F,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean transaction value,Value ($),,
ECTA.S4A1V,2022.03,53.7,,F,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean transaction value,Value ($),,
ECTA.S4A1V,2023.03,55.4,,F,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean transaction value,Value ($),,
ECTA.S4A1V,2024.03,55.5,,F,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean transaction value,Value ($),,
ECTA.S4A2V,2000.03,,,C,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean value of transaction per person,Value ($),,
ECTA.S4A2V,2001.03,,,C,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean value of transaction per person,Value ($),,
ECTA.S4A2V,2002.03,,,C,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean value of transaction per person,Value ($),,
ECTA.S4A2V,2003.03,,,F,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean value of transaction per person,Value ($),,
ECTA.S4A2V,2004.03,8839.8,,F,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean value of transaction per person,Value ($),,
ECTA.S4A2V,2005.03,9636.3,,F,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean value of transaction per person,Value ($),,
ECTA.S4A2V,2006.03,10354.5,,F,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean value of transaction per person,Value ($),,
ECTA.S4A2V,2007.03,11221.4,,F,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean value of transaction per person,Value ($),,
ECTA.S4A2V,2008.03,12040.3,,F,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean value of transaction per person,Value ($),,
ECTA.S4A2V,2009.03,12361.4,,F,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean value of transaction per person,Value ($),,
ECTA.S4A2V,2010.03,12559.1,,F,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean value of transaction per person,Value ($),,
ECTA.S4A2V,2011.03,13026.5,,F,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean value of transaction per person,Value ($),,
ECTA.S4A2V,2012.03,13815.8,,F,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean value of transaction per person,Value ($),,
ECTA.S4A2V,2013.03,14345.2,,F,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean value of transaction per person,Value ($),,
ECTA.S4A2V,2014.03,15025.3,,F,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean value of transaction per person,Value ($),,
ECTA.S4A2V,2015.03,15384.7,,F,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean value of transaction per person,Value ($),,
ECTA.S4A2V,2016.03,15898.2,,F,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean value of transaction per person,Value ($),,
ECTA.S4A2V,2017.03,16509.7,,F,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean value of transaction per person,Value ($),,
ECTA.S4A2V,2018.03,17437.2,,F,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean value of transaction per person,Value ($),,
ECTA.S4A2V,2019.03,17877.7,,F,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean value of transaction per person,Value ($),,
ECTA.S4A2V,2020.03,18124.1,,F,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean value of transaction per person,Value ($),,
ECTA.S4A2V,2021.03,17605,,F,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean value of transaction per person,Value ($),,
ECTA.S4A2V,2022.03,18470.1,,F,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean value of transaction per person,Value ($),,
ECTA.S4A2V,2023.03,20067,,F,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean value of transaction per person,Value ($),,
ECTA.S4A2V,2024.03,20109.1,,P,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean value of transaction per person,Value ($),,
ECTA.S4A3N,2000.03,,,C,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean number of transactions per person,Number,,
ECTA.S4A3N,2001.03,,,C,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean number of transactions per person,Number,,
ECTA.S4A3N,2002.03,,,C,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean number of transactions per person,Number,,
ECTA.S4A3N,2003.03,,,F,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean number of transactions per person,Number,,
ECTA.S4A3N,2004.03,164.2,,F,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean number of transactions per person,Number,,
ECTA.S4A3N,2005.03,178.4,,F,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean number of transactions per person,Number,,
ECTA.S4A3N,2006.03,192.1,,F,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean number of transactions per person,Number,,
ECTA.S4A3N,2007.03,205.9,,F,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean number of transactions per person,Number,,
ECTA.S4A3N,2008.03,222.8,,F,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean number of transactions per person,Number,,
ECTA.S4A3N,2009.03,233.1,,F,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean number of transactions per person,Number,,
ECTA.S4A3N,2010.03,245,,F,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean number of transactions per person,Number,,
ECTA.S4A3N,2011.03,255.9,,F,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean number of transactions per person,Number,,
ECTA.S4A3N,2012.03,268.1,,F,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean number of transactions per person,Number,,
ECTA.S4A3N,2013.03,279.5,,F,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean number of transactions per person,Number,,
ECTA.S4A3N,2014.03,292.9,,F,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean number of transactions per person,Number,,
ECTA.S4A3N,2015.03,303.6,,F,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean number of transactions per person,Number,,
ECTA.S4A3N,2016.03,314.7,,F,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean number of transactions per person,Number,,
ECTA.S4A3N,2017.03,330.4,,F,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean number of transactions per person,Number,,
ECTA.S4A3N,2018.03,348.9,,F,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean number of transactions per person,Number,,
ECTA.S4A3N,2019.03,358.8,,F,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean number of transactions per person,Number,,
ECTA.S4A3N,2020.03,361.5,,F,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean number of transactions per person,Number,,
ECTA.S4A3N,2021.03,339.3,,F,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean number of transactions per person,Number,,
ECTA.S4A3N,2022.03,343.8,,F,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean number of transactions per person,Number,,
ECTA.S4A3N,2023.03,362.3,,F,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean number of transactions per person,Number,,
ECTA.S4A3N,2024.03,362.4,,P,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,Mean number of transactions per person,Number,,
ECTA.S4ACP,2000.03,,,C,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey,Proportion (%),,
ECTA.S4ACP,2001.03,,,C,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey,Proportion (%),,
ECTA.S4ACP,2002.03,,,C,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey,Proportion (%),,
ECTA.S4ACP,2003.03,,,C,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey,Proportion (%),,
ECTA.S4ACP,2004.03,57.4,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey,Proportion (%),,
ECTA.S4ACP,2005.03,57.4,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey,Proportion (%),,
ECTA.S4ACP,2006.03,57.8,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey,Proportion (%),,
ECTA.S4ACP,2007.03,58.3,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey,Proportion (%),,
ECTA.S4ACP,2008.03,60.6,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey,Proportion (%),,
ECTA.S4ACP,2009.03,62.4,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey,Proportion (%),,
ECTA.S4ACP,2010.03,62.7,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey,Proportion (%),,
ECTA.S4ACP,2011.03,63.3,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey,Proportion (%),,
ECTA.S4ACP,2012.03,63.9,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey,Proportion (%),,
ECTA.S4ACP,2013.03,64.9,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey,Proportion (%),,
ECTA.S4ACP,2014.03,65.5,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey,Proportion (%),,
ECTA.S4ACP,2015.03,65.8,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey,Proportion (%),,
ECTA.S4ACP,2016.03,66.7,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey,Proportion (%),,
ECTA.S4ACP,2017.03,66.8,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey,Proportion (%),,
ECTA.S4ACP,2018.03,67.2,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,Electronic card transactions by mean and proportion,Actual,ECT core retail as a proportion of core Retail Trade Survey,Proportion (%),,
